631104	1144206	9381551	14249154	3465019	4607889	5982442	9300157	10068925	2510804	13203940	2635566	2617437	7785418	5518345	1781615	1370356	12012485	4692863	15558894	33104937	19179844	6259126	11579249	6492423	8313434	4506333	974425018	17548919	264131235	3175441	11866330	21713488	5514389	9343036	3253472	
46211653	5424289	7847335	15729567	223760596	5282284	11419978	4350434	8670111	11960086	5134867	265991937	8046089	13522295	63114720	3917917	3665877	4640156	34375472	4510587	16319579	4376898	6649906	126735772	12841850	31101050	10917075	13096240	4264062	27673454	46148627	7133394	43387041	9316418	39309439	9505207	
14835915	30141840	327241883	11899669	110491795	13398285	6167305	9931880	20078142	19351438	6827190	8124890	13616501	13629923	5622076	31547214	10275285	6605291	6039611	6353499	6037019	7675069	8863450	16686527	559519469	17842120	128269737	36542711	10212614	40302117	13346985	531752772	7512265	12696861	21099653	15005712	
165068	329597	2019806	1363758	2432416	3070075	9416266	3306777	6565941	2182271	8993894	3791188	5102436	10040033	25160760	5473842	10733095	7644720	6497829	6701981	5548702	5949152	168046225	6208432	1742380	2508058	1542233	6641733	1193587	4613076	621581	25672321	425759	992420	864326	762310	
1451876	3044902	2434737	6668007	70554451	84436478	14630062	36662219	37648049	15204508	26827388	14551704	158027268	21336128	41617842	16518171	19915035	91732218	37804009	18222468	232146388	14863926	21156257	30449412	38370987	33415475	52048983	24991328	12967919	45635131	7503230	4089136	6657070	7664962	6652424	6934902	
71721	130029	1775375	7559306	34844522	10813406	2324092	3562931	15576396	4734505	5233580	6571672	13261925	5303350	3230213	215057591	8603968	539877428	11935272	6668473	3614963	6381896	4957508	9626000	11819574	2719984	5418691	8168206	9331398	3149330721	2946061	1358504	3513230	390744	93867	92677	
1980792	1042644	953962	6401419	2181482	6412325	2899346	1786589	2798903	2644081	1085846	3584538	9036511	2154721	1303475	2921037	3176776	2723979	1850749	9355856	6300344	8244360	2787287	3654126	2901035	5343559	24021266	3499117	23350592	4399259	1502911	1462192	2613577	2893271030	69726126	30651911	
1380853	1160392	482524	705367	886307	404923	12270181	1307374	1674719	1945098	5617742	1580688	1209820	626816	2042051	775573	1148435	684576	707173	234116	393397	178708562	498105	1759573	520877	653345	919262	1576922	48445606	23782501	15503526	6364249	918525	519185	1632465	51671803	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
882085	1166795	1695441	3534245	11414971	14798018	8116118	5669711	6641184	52377634	3969999	3593134	8065794	5977192	25919650	3766758	7386836	3103050	4490486	2533005	3554327	7421623	9617344	6104087	2765900	15026019	5190403	4610398	3223117	3844135	9297692	23322249	1859976	2696959	12007269	46386435	
2149688	987919	810755	4384137	5598127	2691721	2157175	1147119	2621905	897253	2267549	2672661	5548841	2876928	2410643	2231586	1433105	1273172	1232630	8152324	4984708	5543142	9168029	8509971	6004385	7772812	8455327	8041941	6594746	15484211	7490874	26861716	33723430	5376205	4452349	5522039	
31984166	35724943	5784867	7413903	16036781	5501432	5057924	3178223	6412389	5328014	4718214	10373957	4187359	3759788	3790019	3552903	4292438	8877471	1754389025	4548047	29656877	4495585	8602448	10041825	21978251	8333240	25303968	11108066	21151979	4762299	8330164	68087642	4186270	6143371	7793871	14568944	
2782231	650149	2687490	9521395	2917386	3137695	19730312	2457233	3483993	2286314	3304058	21501884	10438581	4672020	3120870	8741180	1692515	1746319	4783720	3915145	11022770	13015999	17075377	20493575	8275286	61654998	14017582	31632131	10386948	40167635	27837566	29367495	6762380	20192080	57320067	5456781	
423540	94526	755541	87942583	41955633	1176496	3130908	826591	1588541	1252207	198694	788971	8401882	1496315	1061826	6201763	14625088	935559	507472	1318482	975534	2237857	31191505	679759	1326546	3617151	352040	1056985	2137674	1627464	380032	85247	512496	484728	477864	89423	
1304905	11458160	6409086	5062448	3807297	6533037	6930033	2923703	3679801	5717225	4270039	3300003	4310173	4796521	3089628	3447571	11262110	7719215	1524516	3703069	4083076	3484165	12225863	4338879	21970310	6222770	11364149	12053959	16196516	6700898	3235081	6490329	6300895	7766567	6738073	5107420	
3909306	1011550	3799624	6161078	298895387	1300791	3167965	3172243	2189296	3933026	4497417	2225410	2089282	3049829	1571842	8025649	16496045	1417444	4817485	2536400	29855870	13714263	11567735	44336999	2029674	5762604	1397131	73896579	122913656	4057896	2676028	28293772	8166302	8333776	5471036	5039622	
820770	703484	3106556	1778696	791154	69146354	1304331	2857843	711398	2005171	3180697	600926	4260556	18352582	871873	536570	272604	639572	1120843	1240297	870008	2357796	4633249	929948	720405	1197248	968941	924902	4624477	1435260	1032999	438393	8727754	1370716	2752822	7157827	
277561	147055	86245735	4473796	1127666	1417185	1996546	2744796	2297384	618586	1854679	709354	564054	1256815	311042	5954856	1199906	1198104	1645215	1639901	724245	1646231	1111987	1650543851	634626	2439514	25688280	1702342	1197827	2294548	1711776	240541814	240706956	3683462655	10222944	3317377	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
203834	1320350	428018	652214	1108704	1462947	308365	1746005	976852	678783	516238	1881069	8750713	1511812	7967333	609381	1098059	1201677	280702	2196366	776381	934463	931201	1188622	1339720	1916738	608488	243028	938181	340725	410313	321393	1081500	264074	312214	776756	
